asset,model,level,n,n_dropped,n_hits,expected_hits,hit_rate,kupiec_lr,kupiec_p,ind_lr,ind_p,cc_lr,cc_p,n00,n01,n10,n11,pi01,pi11,longest_run,runs_of_2_or_more,fz0_mean,fz0_n,small_sample,backtest_hash
HSI,moirai,0.025000000000000001,4828,0,191,120.7,0.039560894780447393,35.779888186620155,2.2091669028240111e-09,0.78242838824962746,0.3763994798070196,36.59241888732754,1.132549516149551e-08,4455,181,181,10,0.039042277825711819,0.052356020942408377,2,10,-3.2796432593836107,4828,False,e4a95fe1e385b2860bdbcfca765f20a574bb42e7209488b276971e72f50a52ae
HSI,moirai,0.050000000000000003,4828,0,319,241.40000000000001,0.06607290803645402,23.953807001016685,9.8674978365360755e-07,0.24271380765412687,0.62225289412433649,24.230662683145511,5.4749285007388884e-06,4208,300,300,19,0.066548358473824315,0.059561128526645767,2,19,-3.4945799899921348,4828,False,d6b69060114ff7ca4ad032e238ed021043e10b4bfb42bd263463e2f9665bea36
HSI,naive,0.01,4828,0,115,48.280000000000001,0.023819386909693454,67.116095347572127,2.5597996517893187e-16,12.345076418229382,0.00044215104709065641,79.489291459364267,5.4842806920714307e-18,4607,105,105,10,0.02228353140916808,0.086956521739130432,2,10,-2.6056114878162346,4828,False,17773d8162929b6d20bb8be7566a5c49f9b40d4c7662c5917e325fea51bf864e
HSI,naive,0.025000000000000001,4828,0,171,120.7,0.035418392709196354,19.076963442985516,1.2555126340256552e-05,14.710720493688086,0.00012533169181584477,33.80917760565444,4.5543915400750971e-08,4502,154,154,17,0.033075601374570447,0.099415204678362568,3,16,-3.0375984668216418,4828,False,83294d0879ea4dfd20c828f96103a467ae2a390eec4633f6234bc920060ae4ed
HSI,naive,0.050000000000000003,4828,0,249,241.40000000000001,0.05157415078707539,0.24939889275219684,0.61749865388431213,17.245351669513411,3.2850025654220487e-05,17.498078577400065,0.0001586136338520452,4358,220,220,29,0.048055919615552646,0.11646586345381527,4,23,-3.3156645738869344,4828,False,4c99673cdf808a1a46e5f94779aa2ef41a21e888ad6295627c59a5283965431b
HSI,patchtst,0.01,4828,0,132,48.280000000000001,0.027340513670256836,99.562164390816633,1.9010170572054967e-23,6.1296527525212241,0.013293297772931922,105.72716473595074,1.1006212255443924e-23,4572,123,123,9,0.026198083067092651,0.068181818181818177,2,9,-2.6151612096850378,4828,False,dff9a57466c3897c5f3237c61fe10dbfe2494c90eea09d6d659395d5b3cf9d8a
HSI,patchtst,0.025000000000000001,4828,0,213,120.7,0.044117647058823532,59.18295007639199,1.4367331708576493e-14,5.5345547952886136,0.018644508474428362,64.757119687243858,8.6730156078272332e-15,4418,196,196,17,0.042479410489813609,0.079812206572769953,3,16,-3.0824851454213666,4828,False,a495a2cf1dd2e92b2e0541be13549da9f84f36625eb3e31860b7c80a90bf9a6e
HSI,patchtst,0.050000000000000003,4828,0,325,241.40000000000001,0.067315658657829333,27.623539123230785,1.4737435175327144e-07,2.4475392060853665,0.11770927103948474,30.10788361557934,2.898385457517136e-07,4206,296,296,29,0.065748556197245664,0.089230769230769225,3,25,-3.3610984085108089,4828,False,0479c6a007c5946cb42da6c90c87370357106e965760d5f3783e3249e88c5433
HSI,timesfm,0.01,4828,0,114,48.280000000000001,0.023612261806130904,65.36108437562234,6.2358199586799983e-16,0.035608706263474232,0.85032584097206587,65.424388417286082,6.2126167640712032e-15,4602,111,111,3,0.023551877784850413,0.026315789473684209,2,3,-2.9488657549145239,4828,False,c14d8f429e915f9fec61ce2aa326234700a6bdabeb3e17be4a51a2191420715d
HSI,timesfm,0.025000000000000001,4828,0,181,120.7,0.037489643744821874,26.854138937824473,2.1940396136648033e-07,0.71141540241137591,0.39897433269270555,27.59134769916227,1.0200347633010808e-06,4474,172,172,9,0.037021093413689192,0.049723756906077346,2,9,-3.2602617907128741,4828,False,8fdde26b273a2c012489ef7f265c0c2eaf85fcb585be12267e9031c3fe217415
HSI,timesfm,0.050000000000000003,4828,0,301,241.40000000000001,0.062344656172328088,14.41212483694926,0.00014685372285797615,0.19523234832558956,0.65859699603546829,14.633530039765446,0.00066430776133483821,4242,284,284,17,0.062748563853292097,0.05647840531561462,2,17,-3.4788035499093195,4828,False,bb1bc9466894dedbf9ad7f640f28d2dbb036cbe5cd0c4ddd3af1b59df4192dde
KOSPI,autoarima,0.01,4837,0,110,48.370000000000005,0.022741368616911308,58.288734580431083,2.2633645149384003e-14,3.7326398487396091,0.053358999626566719,62.047286453145489,3.362040479925521e-14,4622,104,104,6,0.022005924672027083,0.054545454545454543,2,6,-3.1442458731792304,4837,False,463afa5809bb108b041e22ab146953672d7c282d6b5e40761af237d623470dca
KOSPI,autoarima,0.025000000000000001,4837,0,191,120.92500000000001,0.039487285507546002,35.509734351472389,2.5377914794617645e-09,4.8703680247451757,0.027321673151444154,40.410051379630659,1.6790701316755605e-09,4468,177,177,14,0.038105489773950486,0.073298429319371722,2,14,-3.4375933826070266,4837,False,a8a0327150c32d069ec61ab173f86fe2fae9f4a5cc77f4bb428401a747e474f3
KOSPI,autoarima,0.050000000000000003,4837,0,307,241.85000000000002,0.063469092412652472,17.085542444700877,3.5733293902505433e-05,14.6668280562576,0.00012828419383026515,31.780943433709126,1.2556130433888289e-07,4259,270,270,37,0.059615809229410469,0.12052117263843648,6,29,-3.6458176513072162,4837,False,a697a0074b5371e564d680fa3b3942d96a9c60003cfe20acaf7dd31e86418776
KOSPI,autoets,0.01,4837,0,106,48.370000000000005,0.021914409758114532,51.762935359447738,6.2622888705051166e-13,6.5201832444212187,0.010665701320619841,58.307338759279332,2.1813344646834467e-13,4631,99,99,7,0.020930232558139535,0.066037735849056603,2,7,-3.1553626643784929,4837,False,64762c6cf94fed3a09833c95ffe7f5e900565bbf037aa5e8d259d5193985ad94
KOSPI,autoets,0.025000000000000001,4837,0,193,120.92500000000001,0.039900764936944388,37.419757765370605,9.5252277425674409e-10,7.5684365289646394,0.0059399288019427151,45.019004531481869,1.6758972008987949e-10,4466,177,177,16,0.038121903941417186,0.082901554404145081,6,10,-3.4382195857794642,4837,False,02b165e3e4a60756eb06ff39ffe04bc571d60e6fde302a396d352baaca2de8e4
KOSPI,autoets,0.050000000000000003,4837,0,293,241.85000000000002,0.060574736406863762,10.698467615332902,0.001072243099657462,8.1275245099263884,0.0043598233961254455,18.848392893932669,8.0746459100922049e-05,4280,263,263,30,0.057891261281091788,0.10238907849829351,6,23,-3.6475173740625113,4837,False,0acbb0c381b65a461fcb4719175b02c0c8a98ce9fa56e5e3a26fc110c4a8b3d9
KOSPI,chronos,0.01,4837,0,123,48.370000000000005,0.025428984908000826,81.502109712965648,1.7507457881992374e-19,0.0056231725834550161,0.94022440583532418,81.539153387602937,1.9678763769987716e-18,4593,120,120,3,0.025461489497135583,0.024390243902439025,2,3,-3.0422995692680579,4837,False,fe6cba47b9eb10d17cb9e567fa2fc98ee12a45bae977077146935215f7d40afc
KOSPI,chronos,0.025000000000000001,4837,0,214,120.92500000000001,0.044242298945627458,60.003856718454472,9.4671684104741826e-15,1.3028632792711505,0.25369087436712306,61.346595650817108,4.7726107227609244e-14,4421,201,201,13,0.043487667676330589,0.060747663551401869,4,11,-3.3896942293994941,4837,False,207e9d8627ecd2fd81db750464a3f27907f8b5b8907cf3e8f92ed494ff233008
KOSPI,chronos,0.050000000000000003,4837,0,330,241.85000000000002,0.068224105850733921,30.513393542926224,3.3156949251913293e-08,6.9720000117372365,0.0082794907237628418,37.524148005681127,7.1077933294705635e-09,4211,295,295,35,0.065468264536173992,0.10606060606060606,5,27,-3.6173612039326319,4837,False,8f66600aac319d7171fa71014d921c018ec1c13df6c001c69315d6fb9c04ae5b
KOSPI,ewma,0.01,4837,0,133,48.370000000000005,0.027496382054992764,101.29541015419977,7.9239172499120505e-24,4.1359245442290558,0.041982128626882532,105.46700283934683,1.2535201571608569e-23,4578,125,125,8,0.026578779502445249,0.060150375939849621,2,8,-3.0527251353991578,4837,False,94545b438d32d9bdeb70a31d9e48d29bfe427c7b057617b3dac1e502586c18de
KOSPI,ewma,0.025000000000000001,4837,0,203,120.92500000000001,0.041968162083936326,47.609127038919269,5.2025701122526461e-12,4.4530197135491107,0.034839588796185775,52.097268730010228,4.8665572208333085e-12,4445,188,188,15,0.040578458881933954,0.073891625615763554,3,14,-3.3622517868089297,4837,False,af7e9539f47180e6bbeb6931b31e6c5f783445c7cf364e2ba4c349f53ef54339
KOSPI,ewma,0.050000000000000003,4837,0,309,241.85000000000002,0.063882571842050859,18.110664723910759,2.0843076236766161e-05,11.256437014896164,0.00079347370150115171,29.396557966264027,4.1363620424897304e-07,4253,274,274,35,0.060525734481996905,0.11326860841423948,6,27,-3.5939573053775016,4837,False,d85cd8f8bb44901e34865564e4efb3402344116495fc3e35c9aa3da4067add35
KOSPI,garch11,0.01,4837,0,113,48.370000000000005,0.023361587761008891,63.379048410045243,1.7052211294189049e-15,3.3398365338866824,0.067621326684278366,66.746066809224658,3.2083057379116606e-15,4616,107,107,6,0.02265509210247724,0.053097345132743362,2,6,-3.0539670679108237,4837,False,716d53c33ece5301f5e490323127c6f7251a5dcac51dd132175fda29dc39b08c
KOSPI,garch11,0.025000000000000001,4837,0,202,120.92500000000001,0.041761422369237133,46.543093196533391,8.9625600583764123e-12,4.5956337024433651,0.032053491248561508,51.173417283937852,7.7238463664822046e-12,4447,187,187,15,0.040353905912818303,0.074257425742574254,3,14,-3.3698234555793167,4837,False,f0a1b8fae613d2b00ad32fc0ee106f0a3916fc7383a128d22a40a2cf81a9a91c
KOSPI,garch11,0.050000000000000003,4837,0,303,241.85000000000002,0.0626421335538557,15.118942449022143,0.00010094529887621568,7.4368464953963667,0.0063901764474540495,22.582596457209092,1.2481060425951863e-05,4261,272,272,31,0.060004412089124201,0.10231023102310231,6,23,-3.5978081395456138,4837,False,83c1cbc52610c805a469bf6da35ad79529e2dc492ee3ac3a904b29906260facb
KOSPI,garch11_t,0.01,4837,0,88,48.370000000000005,0.018193094893529046,26.397317448644912,2.7792620165798704e-07,2.6620307529644833,0.10276945064557401,29.075972609915311,4.8554867102641112e-07,4664,84,84,4,0.017691659646166806,0.045454545454545456,2,4,-3.2037164943412972,4837,False,4c097eecc42ef9fc1932875e570ed5c2b3fd1838b80d0c3c167f33a8847bfc78
KOSPI,garch11_t,0.025000000000000001,4837,0,188,120.92500000000001,0.038867066363448416,32.726601198346088,1.0607555185351113e-08,2.7685023329229352,0.096136071483320734,35.523761379047073,1.9324720812763648e-08,4472,176,176,12,0.037865748709122203,0.063829787234042548,3,11,-3.4150606673943162,4837,False,40c6a1e30b777f2ed19da13e6c38816d705de75301a13c9b7a0732fdc14a4fe0
KOSPI,garch11_t,0.050000000000000003,4837,0,316,241.85000000000002,0.065329749844945217,21.915308753563295,2.8495165648907012e-06,11.000101299823655,0.00091106908157731535,32.947960888017406,7.0055332419785956e-08,4240,280,280,36,0.061946902654867256,0.11392405063291139,6,27,-3.6086632728127999,4837,False,87674aa3bf39479f50db6b247b6cda9c1e0c0de8313cff382bdc59026ad125d1
KOSPI,gjr,0.01,4837,0,103,48.370000000000005,0.021294190614016953,47.070553080226318,6.8476800094773631e-12,2.7851523849531077,0.095141643202635545,49.878657657736085,1.4756627251434857e-11,4635,98,98,5,0.020705683498837946,0.048543689320388349,2,5,-3.1227886978988995,4837,False,9ea57180602c512c41843a7666c69a9609bfe8c24f7a981adbba96867f72bc8d
KOSPI,gjr,0.025000000000000001,4837,0,201,120.92500000000001,0.041554682654537933,45.487391884151521,1.5362455200240191e-11,0.83585180048248731,0.36058585936185938,46.357502570131146,8.5821523430052649e-11,4445,190,190,11,0.040992448759439054,0.054726368159203981,2,11,-3.4344992335560707,4837,False,83d5092cc689c50697a1edd70e3ec39876fe653c9c4efde32aafe8348ce1a06b
KOSPI,gjr,0.050000000000000003,4837,0,317,241.85000000000002,0.065536489559644404,22.486076594886526,2.1167232711110776e-06,1.9723332671192111,0.16020041648212299,24.491403174516108,4.8057300708622554e-06,4229,290,290,27,0.064173489710112858,0.085173501577287064,4,24,-3.6383902103187209,4837,False,fbeb8802e5836055f5984af66e302db7a3fc4019b8c8a672f933e4478ddd036e
KOSPI,har,0.01,4837,0,115,48.370000000000005,0.023775067190407277,66.863472455444708,2.9097683593426441e-16,1.5967183379254948,0.20636889076693293,68.488219667676958,1.3426785827304586e-15,4611,110,110,5,0.023300148273670832,0.043478260869565216,2,5,-3.0844759933711905,4837,False,4c2383e7ff518775f0c55ec50150a5bdfa14a64b47ad3dcb64875e7a01d9062b
KOSPI,har,0.025000000000000001,4837,0,189,120.92500000000001,0.039073806078147609,33.64331843115383,6.620188513684721e-09,3.8284191663037745,0.050390437768954049,37.500825737838568,7.1911634094702341e-09,4471,176,176,13,0.037873897137938456,0.068783068783068779,2,13,-3.4118833613077895,4837,False,2e0d7f033718d7e723770a8fc4d282853be09fb37f564ccdcd3b89fca045acd3
KOSPI,har,0.050000000000000003,4837,0,313,241.85000000000002,0.064709530700847631,20.243714363380604,6.8177093259454986e-06,11.69602647196416,0.00062633707884890129,31.970964823392933,1.1418083062984654e-07,4246,277,277,36,0.061242538138403711,0.11501597444089456,6,29,-3.6343392765281783,4837,False,33cf459cc1dc9d5acc48948153b111346189fee880c6595572c34569ea38d703
KOSPI,lgbm,0.01,4837,0,108,48.370000000000005,0.022327889187512922,54.987949970913178,1.2127105304746893e-13,14.397331809143111,0.0001480118833162895,69.410347690848198,8.4670964212251198e-16,4630,98,98,10,0.020727580372250424,0.092592592592592587,3,9,-2.9888691739650568,4837,False,4d694d8dde8643c6464a838cb6eddef4fe094641366cb4537e406ba94f803f9b
KOSPI,lgbm,0.025000000000000001,4837,0,182,120.92500000000001,0.037626628075253257,27.460746848594454,1.6031552631916802e-07,18.626068210559424,1.5903103874605166e-05,46.112893093602224,9.6986769192956921e-11,4492,162,162,20,0.034808766652342074,0.10989010989010989,4,16,-3.3395220878783052,4837,False,e1b30185d6a4dfa8b04cfdb08ad198d68fa869ee12bbb42b936cda456126d12f
KOSPI,lgbm,0.050000000000000003,4837,0,273,241.85000000000002,0.056439942112879886,4.0617774548777561,0.043864305229268929,27.612714379448335,1.4820140053911999e-07,31.688108137321251,1.3152694930292387e-07,4328,235,235,38,0.051501205347359191,0.1391941391941392,7,25,-3.5780163821708677,4837,False,6587f92f0244cbf600383c68e11352dc1d34db08aa55cacadbdc262341fc8fc1
KOSPI,moirai,0.01,4837,0,118,48.370000000000005,0.02439528633450486,72.223353476538932,1.9216808559272331e-17,0.41079110102828054,0.52156824662141688,72.663444638363671,1.6646904141940184e-16,4604,114,114,4,0.024162780839338704,0.033898305084745763,2,4,-3.0950433752699511,4837,False,5da3e44e26121ecdf1b09077a66e0f925c205902e6b56e41f8f46d1da506d5d5
KOSPI,moirai,0.025000000000000001,4837,0,211,120.92500000000001,0.043622079801529871,56.503625849981063,5.6094842935574357e-14,0.072961425517632961,0.78707276188101161,56.615165350685174,5.083619630634982e-13,4424,201,201,10,0.043459459459459462,0.047393364928909949,2,10,-3.4130591767766512,4837,False,3e22f6dfe4d6648416a48e609b200c9c5a8d2161f613b36af0081915285aa2b1
KOSPI,moirai,0.050000000000000003,4837,0,341,241.85000000000002,0.070498242712425052,38.166103143651071,6.4971331431381905e-10,7.0973688718695485,0.0077197192775079254,45.307114271701266,1.4510592313013664e-10,4191,304,304,37,0.06763070077864293,0.10850439882697947,5,30,-3.6344745821040974,4837,False,0e9d75fbd26aaaab002fd8d583fce0a508bc7f6d8b2429804d98074ca720b93a
KOSPI,naive,0.01,4837,0,133,48.370000000000005,0.027496382054992764,101.29541015419977,7.9239172499120505e-24,32.032331280219978,1.5162790992768877e-08,133.36340957533776,1.0977503059416018e-29,4588,115,115,18,0.024452477142249629,0.13533834586466165,7,11,-2.4738570916608835,4837,False,79931ee737a9556b1f3c82c69e53566d6d3b2f5cc65f04b9bf44553949d1c029
KOSPI,naive,0.025000000000000001,4837,0,196,120.92500000000001,0.040520984081041968,40.365611488258764,2.1061575127696339e-10,41.114065204890494,1.4359923641485967e-10,81.511779476662014,1.9949957810183324e-18,4474,166,166,30,0.035775862068965519,0.15306122448979592,7,16,-3.0573373614211405,4837,False,03baa8e966fa7fd331e0a49395bf641f512614fc0c264ca8f4db3131ba7eeaae
KOSPI,naive,0.050000000000000003,4837,0,292,241.85000000000002,0.060367996692164562,10.296007272757834,0.0013331836011011575,42.61081399570503,6.6789115868039143e-11,52.928781896287546,3.2111533375082387e-12,4300,244,244,48,0.053697183098591547,0.16438356164383561,7,33,-3.396871019000153,4837,False,41b3eafd76143e41f01385fb5f16fdac299ae449bd05076a6ebd4f46d98e1aab
KOSPI,patchtst,0.01,4837,0,148,48.370000000000005,0.030597477775480671,133.85379845339003,5.8810601310173252e-31,39.105002704084427,4.0161357906985923e-10,173.00085771952263,2.7123208592488466e-38,4562,126,126,22,0.026877133105802049,0.14864864864864866,7,10,-2.5727065582670732,4837,False,8728c61c1f598b2d8a5a1678ae9532fe292f610d353a5231624a050270c23b44
KOSPI,patchtst,0.025000000000000001,4837,0,239,120.92500000000001,0.049410791813107299,92.489264175188964,6.7690991573169181e-22,48.691977701182395,2.9948896401214175e-12,141.23196354306992,2.1471816275300857e-31,4398,199,199,40,0.043289101587992165,0.16736401673640167,7,25,-3.1371819470877336,4837,False,ad3ace6aab2924eb0ecc1789f630f70211b281a1c2bea23df5ee00073173cf7a
KOSPI,patchtst,0.050000000000000003,4837,0,339,241.85000000000002,0.070084763283026666,36.717233637688423,1.365668054410024e-09,38.610988653887944,5.1726875600423319e-10,75.370974966954236,4.299329573574787e-17,4214,283,283,56,0.062930842784078275,0.16519174041297935,7,37,-3.4682494653383054,4837,False,5a3b36e65faa5a26c89dd1b4449f8f6878c712d4b18fbf72212c72658ea5148b
KOSPI,timesfm,0.01,4837,0,113,48.370000000000005,0.023361587761008891,63.379048410045243,1.7052211294189049e-15,0.049263747557461102,0.82434939568343624,63.455494022895437,1.6627024997129133e-14,4613,110,110,3,0.023290281600677535,0.026548672566371681,2,3,-3.0466644754353545,4837,False,584a7834c556e7d5f92dff0444f7c0a38a4785f44bf606c066371dd706b8deca
KOSPI,timesfm,0.025000000000000001,4837,0,205,120.92500000000001,0.042381641513334713,49.771998068611765,1.7269108639019575e-12,5.4765786243237926,0.019272946121415765,55.284562135145507,9.8880320434459029e-13,4442,189,189,16,0.040811919671777157,0.078048780487804878,5,12,-3.3934471509202186,4837,False,75af95a591351d042cd085f432015569c7c207caca719f35b6eb185e135b6593
KOSPI,timesfm,0.050000000000000003,4837,0,335,241.85000000000002,0.069257804424229893,33.89576646589876,5.8145084820836988e-09,9.3719041525655484,0.0022033651573954063,43.308645318387335,3.9413695748839051e-10,4204,297,297,38,0.065985336591868476,0.11343283582089553,5,30,-3.6192320139526277,4837,False,65ed056136b14b6cf098cd511b2956b86d0b9a15bf71247783a30a408a5d9495
NDX,autoarima,0.01,4942,0,115,49.420000000000002,0.023269931201942533,63.975679850988399,1.2596463472811388e-15,0.59887259051538422,0.43900850745725473,64.60154649301694,9.3745929139549323e-15,4715,111,111,4,0.023000414421881474,0.034782608695652174,3,3,-3.0503860655182735,4942,False,0d97bfe2219212acdd220b3ca61ec32236ddc6996093a15561446baced51a97b
NDX,autoarima,0.025000000000000001,4942,0,194,123.55000000000001,0.039255362201537837,35.205442293563465,2.9669325783802887e-09,0.055564119034443138,0.8136496191417022,35.290472327173347,2.1715573443675176e-08,4560,187,187,7,0.039393301032230883,0.03608247422680412,3,5,-3.3504381071864322,4942,False,ccf6932a0d56d3c44d4d226929da61f807345854586d717debdcae6587a35f28
NDX,autoarima,0.050000000000000003,4942,0,315,247.10000000000002,0.063739376770538245,18.137873761009359,2.0547369189227859e-05,0.25404363616235059,0.61424211133706663,18.421067381130797,9.9980670009561871e-05,4329,297,297,18,0.064202334630350189,0.057142857142857141,4,14,-3.5656268584500115,4942,False,b03714cb816df24813a6ff38e91c03b1b794f448348981cc129a18f870495424
NDX,autoets,0.01,4942,0,106,49.420000000000002,0.021448806151355727,49.270639008235321,2.229749859937864e-12,0.22070700068786664,0.63850174657642667,49.514614122685202,1.7702644843193807e-11,4732,103,103,3,0.021302998965873836,0.028301886792452831,3,2,-3.0959592552220898,4942,False,e8ec025ec6765fce81b3641f20ff7c1e96ccb63bb365d0b61283407c74e3bd64
NDX,autoets,0.025000000000000001,4942,0,185,123.55000000000001,0.037434237150951032,27.259688874474932,1.7788152035142e-07,0.61592229581219726,0.43256663497599712,27.901289204928389,8.735988027246607e-07,4580,176,176,9,0.03700588730025231,0.048648648648648651,3,7,-3.3773330034414561,4942,False,eb9f0ede5533e2d175a8b642442d6e48d2fdd62636df935fff4713d5f344bc72
NDX,autoets,0.050000000000000003,4942,0,303,247.10000000000002,0.061311210036422502,12.455686480846907,0.00041672119020651373,0.42462388269314033,0.51463878774142113,12.904279556672009,0.0015771438173905151,4351,287,287,16,0.061880120741699011,0.052805280528052806,4,12,-3.5818314511166887,4942,False,436e8e1ceb61379aadf92a6737f98526aa1ace961e01d07d6600138c1bcc358e
NDX,chronos,0.01,4942,0,129,49.420000000000002,0.026102792391744234,89.681438501852654,2.7976753463555138e-21,0.043928405227688927,0.83398687117309045,89.758170693999318,3.2304340625018668e-20,4686,126,126,3,0.026184538653366583,0.023255813953488372,3,2,-3.0478120931045951,4942,False,a5e5f8a90e15de7ef86bf85d95696192dd836cc528f90f77e8ecef7c755438ef
NDX,chronos,0.025000000000000001,4942,0,224,123.55000000000001,0.045325779036827198,67.768835222404505,1.8383228858827514e-16,1.1960875497306915,0.274105055590945,69.007067017645568,1.0358712769692137e-15,4500,217,217,7,0.04600381598473606,0.03125,3,6,-3.3341103784740556,4942,False,0f8c5038c9736af3c05907d466d28651baa794a39ffdc64c92ad9e63f7874dc8
NDX,chronos,0.050000000000000003,4942,0,325,247.10000000000002,0.065762849048968022,23.620607482679588,1.1732431074383932e-06,3.2711979835621605,0.070506119062003922,26.925283051171391,1.4231447453455746e-06,4305,311,311,14,0.067374350086655113,0.043076923076923075,3,10,-3.5517303095434394,4942,False,39afbe03ea6cc8fbf83cbed21c11210ee231af9e7b5bd1d46e82de9a0f35df20
NDX,ewma,0.01,4942,0,119,49.420000000000002,0.024079320113314446,70.98111260796577,3.6066110113067641e-17,0.42149220036844781,0.51619340291050841,71.431257062871282,3.0824753413708678e-16,4707,115,115,4,0.023849025300705103,0.033613445378151259,3,3,-2.9116146410972066,4942,False,16e3d82e570508bdffc64b0c6fdd51f7240cf5a1239062bdb47fbe1a798f5623
NDX,ewma,0.025000000000000001,4942,0,189,123.55000000000001,0.038243626062322948,30.681282893125399,3.0408421884932446e-08,1.0338635715706914,0.30925295012453774,31.742507115910712,1.2799769794984532e-07,4573,179,179,10,0.03766835016835017,0.052910052910052907,3,7,-3.2666477013957369,4942,False,d3019a8f20695e2d3315d46598272a4b9ea9b8cbe8ff3b5dc8be9fa7ffef2378
NDX,ewma,0.050000000000000003,4942,0,298,247.10000000000002,0.060299473897207606,10.384862712608538,0.0012705263437632064,0.25357886774781946,0.61456628436472061,10.66025606523317,0.0048434498529915312,4361,282,282,16,0.060736592720223991,0.053691275167785234,3,13,-3.505860521972926,4942,False,2cebcaebe844485b0c39beab65fd318ed5387b8617c19f2a52d2ced0d9376042
NDX,garch11,0.01,4942,0,108,49.420000000000002,0.021853500607041682,52.407829912814123,4.5092250491514925e-13,2.3607671391828262,0.12442099048146314,54.792692552267681,1.2644975375995988e-12,4730,103,103,5,0.021311814607903993,0.046296296296296294,3,4,-2.9953941025055775,4942,False,37f7604b5d39f7736dee3916c44fcd43ae7f3717eb07a179c62c36588b3e192f
NDX,garch11,0.025000000000000001,4942,0,188,123.55000000000001,0.038041278834479969,29.809238864292183,4.7671480856152658e-08,1.0987709109160733,0.29453599626769389,30.934949639548904,1.9167304257256779e-07,4575,178,178,10,0.037450031559015357,0.053191489361702128,3,7,-3.3035754839726268,4942,False,9908735baa5e84a9998c4b5023395ee47f24b27dc3f66c81ab7a5e6595c5786e
NDX,garch11,0.050000000000000003,4942,0,293,247.10000000000002,0.059287737757992717,8.492598635221384,0.0035659411663611865,0.12589942579461422,0.72272212850586215,8.6381601565253732,0.013312124023697375,4371,277,277,16,0.059595524956970743,0.054607508532423209,4,12,-3.5224830803479081,4942,False,a516c063e4938c73dbe205f5c14320a46a160b297432df131fbe164cc5f96bc2
NDX,garch11_t,0.01,4942,0,75,49.420000000000002,0.015176042088223391,11.543911199565741,0.00067971494965355153,4.5563521594373242,0.032796857301166896,16.11075055930155,0.00031739126216848157,4795,71,71,4,0.014591039868475134,0.053333333333333337,3,3,-3.1073456806304942,4942,False,dbfb73268387d7b097c869c6768b57776194acdaaf53e11aa1f59690fabbd0b0
NDX,garch11_t,0.025000000000000001,4942,0,178,123.55000000000001,0.036017806556050184,21.706624964554067,3.1769223449353702e-06,1.8656289047623886,0.17197654721171363,23.59499072694598,7.5233776634262556e-06,4595,168,168,10,0.035271887465882848,0.056179775280898875,3,7,-3.3350386448821463,4942,False,1466523c50175c8617adca1ee43be83e12569943bfd5a28c9e01b1434431bc2e
NDX,garch11_t,0.050000000000000003,4942,0,304,247.10000000000002,0.061513557264265481,12.8910341251717,0.00033015995440415207,0.18114454062515506,0.67039147994861858,13.096579079284311,0.0014325638475656672,4350,287,287,17,0.061893465602760406,0.055921052631578948,4,13,-3.5309746703884652,4942,False,5ddb17608570b9eb392d5fb5762949a616720773c15e45f86d803fe63c95c621
NDX,gjr,0.01,4942,0,106,49.420000000000002,0.021448806151355727,49.270639008235321,2.229749859937864e-12,1.1243705894565892,0.28897929564781688,50.418277711453925,1.1267046882304875e-11,4733,102,102,4,0.021096173733195448,0.037735849056603772,2,4,-3.0417494905817861,4942,False,a3d354b03ae1aa406e3f212fe870465e7267147ded23df44c51dcb375f9c30bc
NDX,gjr,0.025000000000000001,4942,0,198,123.55000000000001,0.040064751112909754,39.018254641878229,4.1986117408949686e-10,0.55549860969676956,0.45607962836230842,39.604904973864222,2.511332151531688e-09,4551,192,192,6,0.040480708412397218,0.030303030303030304,3,5,-3.3357682870797203,4942,False,9619bf5eb43cd409122af4b752acfaf03e31aa1c7f6925b4025f1826b6a5210a
NDX,gjr,0.050000000000000003,4942,0,301,247.10000000000002,0.060906515580736544,11.606108354242679,0.0006573555890957291,1.2543218628443356,0.26272862744402015,12.883537248330867,0.0015935857325128807,4353,287,287,14,0.061853448275862068,0.046511627906976744,3,11,-3.5471817581323535,4942,False,f16a5bbbd1db11ec6d5f0951d1849f05e18146ac9aeddcf8538be0ce35d9c22b
NDX,har,0.01,4942,0,104,49.420000000000002,0.021044111695669769,46.210578540141341,1.0620201826178109e-11,1.2662491956324402,0.26047150934725016,47.499268805171482,4.8491412157279145e-11,4737,100,100,4,0.02067397146991937,0.038461538461538464,3,3,-3.0984278593451759,4942,False,cf26ea48a6ab188f5786f1f2eba3ff0af6c07768240ad904a356517aa1131f33
NDX,har,0.025000000000000001,4942,0,203,123.55000000000001,0.041076487252124649,44.020666699203957,3.2492694262587096e-11,0.015284698923551332,0.9016072069135499,44.069212380269391,2.6945864447575865e-10,4543,195,195,8,0.041156606162937946,0.039408866995073892,3,6,-3.3657980189108989,4942,False,c423833b2e09f648ff44ac35fd0234631ee85dbb0830e18f3639e21ca92b6dbc
NDX,har,0.050000000000000003,4942,0,320,247.10000000000002,0.064751112909753133,20.795703527674505,5.1097466719557039e-06,0.42617539930961357,0.51387161383712132,21.253191540920852,2.4262083635021701e-05,4319,302,302,18,0.065353819519584508,0.056250000000000001,4,12,-3.5712019321241377,4942,False,516f5da521a9df01e873d265f85ad8eaa31a43be2777f008afc00ea327a15867
