asset,model,loss,origins,n,n_dropped,mean,bandwidth,se,se_iid
HSI,ewma,pinball_0p05,4828,4828,0,0.0015904934736883604,9,5.7509118688592606e-05,4.3587834208646911e-05
HSI,ewma,pinball_avg,4828,4828,0,0.0010138777590223966,9,4.3941904276703063e-05,3.6431862430935976e-05
HSI,ewma,qlike,4828,4815,13,0.42970650474290284,9,0.016050944169030985,0.012983982111066609
HSI,ewma,fz0_0p01,4828,4828,0,-3.009809461063182,9,0.087520996476452659,0.083469401368664264
HSI,ewma,fz0_0p025,4828,4828,0,-3.2909658184551525,9,0.052338844970819469,0.047145563097746077
HSI,ewma,fz0_0p05,4828,4828,0,-3.4956309022639847,9,0.038720966458107957,0.032616992866844843
HSI,ewma,fz0_avg,4828,4828,0,-3.2654687272607736,9,0.058469414141854172,0.053596883951891126
HSI,garch11,crps,4828,4828,0,0.0077832967908488416,9,0.0002034544803213128,0.0001124730796215827
HSI,garch11,log_score,4828,4828,0,-2.8869787016745168,9,0.026166855521785555,0.018688320492844537
HSI,garch11,pinball_0p01,4828,4828,0,0.0005044163372314828,9,3.5934981487335577e-05,3.2395005830936622e-05
HSI,garch11,pinball_0p025,4828,4828,0,0.00098086958291288126,9,4.6184871280077386e-05,3.8316815361329449e-05
HSI,garch11,pinball_0p05,4828,4828,0,0.0016062195879118775,9,5.9051215507714993e-05,4.4643681916447543e-05
HSI,garch11,pinball_avg,4828,4828,0,0.0010305018360187471,9,4.619791277763898e-05,3.7839839937506024e-05
HSI,garch11,qlike,4828,4815,13,0.47132833291044018,9,0.027048534034574242,0.019370144719767123
HSI,garch11,fz0_0p01,4828,4828,0,-2.9454603405284616,9,0.10677628864066879,0.097640050539272188
HSI,garch11,fz0_0p025,4828,4828,0,-3.2503947673199267,9,0.060844197871646515,0.052927719353064402
HSI,garch11,fz0_0p05,4828,4828,0,-3.4707460247451332,9,0.042989434055396326,0.035429025828368099
HSI,garch11,fz0_avg,4828,4828,0,-3.2222003775311738,9,0.069213009712862178,0.061224923145674202
HSI,garch11_t,crps,4828,4828,0,0.0077678990554001558,9,0.00020477286271604258,0.00011444558094706347
HSI,garch11_t,log_score,4828,4828,0,-2.9123677926918425,9,0.022667013634523635,0.014285969761448865
HSI,garch11_t,pinball_0p01,4828,4828,0,0.00048770992663009396,9,3.3193768397725391e-05,3.0363031469747402e-05
HSI,garch11_t,pinball_0p025,4828,4828,0,0.00097538042435081542,9,4.5179877887930261e-05,3.7540621024818135e-05
HSI,garch11_t,pinball_0p05,4828,4828,0,0.0016010000931732638,9,5.9482671208528608e-05,4.5217325288833071e-05
HSI,garch11_t,pinball_avg,4828,4828,0,0.0010213634813847246,9,4.4784266713349733e-05,3.6759300275768502e-05
HSI,garch11_t,qlike,4828,4815,13,0.47050407290609686,9,0.027213949597383859,0.019360456091696017
HSI,garch11_t,fz0_0p01,4828,4828,0,-3.024293847627852,9,0.091138770517400547,0.083540364435551379
HSI,garch11_t,fz0_0p025,4828,4828,0,-3.2717438200382887,9,0.056077511707882464,0.048428760466017642
HSI,garch11_t,fz0_0p05,4828,4828,0,-3.4785253983422528,9,0.041925839902110011,0.034329782154975529
HSI,garch11_t,fz0_avg,4828,4828,0,-3.2581876886694645,9,0.061622410928023355,0.054242702215248927
HSI,gjr,crps,4828,4828,0,0.0077595717585536468,9,0.00020211347942995133,0.00011299297785997492
HSI,gjr,log_score,4828,4828,0,-2.8868785494759699,9,0.028043500638648817,0.020241904270950885
HSI,gjr,pinball_0p01,4828,4828,0,0.0004843182108161367,9,3.3961785689585416e-05,3.2000860976883258e-05
HSI,gjr,pinball_0p025,4828,4828,0,0.00095841628442332042,9,4.3448523540726174e-05,3.7618226969191364e-05
HSI,gjr,pinball_0p05,4828,4828,0,0.0015804819269327115,9,5.5976590978619226e-05,4.4113387344225043e-05
HSI,gjr,pinball_avg,4828,4828,0,0.0010077388073907228,9,4.3359528055188561e-05,3.7179880960258807e-05
HSI,gjr,qlike,4828,4815,13,0.4624595231196465,9,0.027723947248108935,0.020181684009285605
HSI,gjr,fz0_0p01,4828,4828,0,-2.9781738860316338,9,0.10524884398270166,0.09916214477661861
HSI,gjr,fz0_0p025,4828,4828,0,-3.2699992445227242,9,0.059335751926239112,0.053739383729006676
HSI,gjr,fz0_0p05,4828,4828,0,-3.4857223263011115,9,0.041972618714580107,0.036121868150338493
HSI,gjr,fz0_avg,4828,4828,0,-3.2446318189518233,9,0.067642778116488098,0.062136332917624139
HSI,har,crps,4828,4828,0,0.0077480600785098481,9,0.00020457269276368028,0.00011507597195724474
HSI,har,log_score,4828,4828,0,-2.9047218034365643,9,0.025300717051074943,0.018113168363883447
HSI,har,pinball_0p01,4828,4828,0,0.0004891254026775986,9,3.5681160056967327e-05,3.3534410070474018e-05
HSI,har,pinball_0p025,4828,4828,0,0.00095045928521442712,9,4.6102449084013683e-05,3.971051455174435e-05
HSI,har,pinball_0p05,4828,4828,0,0.0015682074701652562,9,5.8895246125356821e-05,4.6250949465179085e-05
HSI,har,pinball_avg,4828,4828,0,0.0010025973860190941,9,4.6064506592612137e-05,3.9227671601579168e-05
HSI,har,qlike,4828,4815,13,0.42514785734759752,9,0.01646409025269201,0.013794083019375602
HSI,har,fz0_0p01,4828,4828,0,-3.0114330039502208,9,0.094189582804404454,0.089170818946587807
HSI,har,fz0_0p025,4828,4828,0,-3.3008958367765073,9,0.05567580842246609,0.049944664584689567
HSI,har,fz0_0p05,4828,4828,0,-3.5084947078497639,9,0.040567666653347288,0.034369215087132921
HSI,har,fz0_avg,4828,4828,0,-3.2736078495254972,9,0.062399167700208424,0.056977130164950852
HSI,lgbm,crps,4828,4828,0,0.0078233332197471302,9,0.00020601870747977464,0.00011329696081884536
HSI,lgbm,log_score,4828,4828,0,-2.8721878393492926,9,0.027150865977841273,0.018291934336844777
HSI,lgbm,pinball_0p01,4828,4828,0,0.00050751086471302045,9,3.6118652714335565e-05,3.3091443760220938e-05
HSI,lgbm,pinball_0p025,4828,4828,0,0.00097748556161786283,9,4.5510247054936109e-05,3.8736640262703169e-05
HSI,lgbm,pinball_0p05,4828,4828,0,0.001616027622673377,9,5.7872128785797582e-05,4.4721632347639855e-05
HSI,lgbm,pinball_avg,4828,4828,0,0.00103367468300142,9,4.5744705157050049e-05,3.8311257408904406e-05
HSI,lgbm,qlike,4828,4815,13,0.50917948022938542,9,0.025958234960056399,0.018301676564539331
HSI,lgbm,fz0_0p01,4828,4828,0,-2.9508832419391222,9,0.10116162236406709,0.092003133197924497
HSI,lgbm,fz0_0p025,4828,4828,0,-3.2623407009163401,9,0.058521151461184889,0.050664378406831349
HSI,lgbm,fz0_0p05,4828,4828,0,-3.4693493773077466,9,0.04193312436987727,0.03431492513176735
HSI,lgbm,fz0_avg,4828,4828,0,-3.2275244400544025,9,0.066226466186184857,0.058253303236655847
HSI,moirai,crps,4828,4828,0,0.0077343680181936672,9,0.00020345973536864338,0.00011482447948715264
HSI,moirai,log_score,4828,4828,0,-2.9057336563195952,9,0.025457636182409153,0.018613594043519501
HSI,moirai,pinball_0p01,4828,4828,0,0.00049881720360880856,9,3.639206597966234e-05,3.4029447507925657e-05
HSI,moirai,pinball_0p025,4828,4828,0,0.00095990621185993016,9,4.6570666173381713e-05,4.0413883172145958e-05
HSI,moirai,pinball_0p05,4828,4828,0,0.0015792002504393162,9,5.978102523557367e-05,4.7043258145045924e-05
HSI,moirai,pinball_avg,4828,4828,0,0.0010126412219693519,9,4.6752253773748905e-05,3.9893237261510886e-05
HSI,moirai,qlike,4828,4815,13,0.4150598319706465,9,0.014956875515105774,0.013146966560586839
HSI,moirai,fz0_0p01,4828,4828,0,-2.9660125628767613,9,0.09939348098958109,0.094159250880117951
HSI,moirai,fz0_0p025,4828,4828,0,-3.2796432593836107,9,0.058724960672057548,0.052944386231703507
HSI,moirai,fz0_0p05,4828,4828,0,-3.4945799899921348,9,0.04265779324523631,0.036436144131952015
HSI,moirai,fz0_avg,4828,4828,0,-3.2467452707508353,9,0.065829051786899614,0.06029378913042855
HSI,naive,crps,4828,4828,0,0.0079797449940702415,9,0.00021705098340178976,0.00011966878897105995
HSI,naive,log_score,4828,4828,0,-2.783674797811801,9,0.035176501069973679,0.021907621348610407
HSI,naive,pinball_0p01,4828,4828,0,0.00062302462598361208,9,5.3238299314803981e-05,4.3408486534221062e-05
HSI,naive,pinball_0p025,4828,4828,0,0.0011309298619431479,9,6.5516845330235567e-05,4.9548641554240153e-05
HSI,naive,pinball_0p05,4828,4828,0,0.0017867856487246332,9,7.8170226027021961e-05,5.520598622323298e-05
HSI,naive,pinball_avg,4828,4828,0,0.0011802467122171312,9,6.5127026934218028e-05,4.8945768668158319e-05
HSI,naive,qlike,4828,4815,13,0.69267075000977762,9,0.036470771761026963,0.023798718368482834
HSI,naive,fz0_0p01,4828,4828,0,-2.6056114878162346,9,0.14071552568043816,0.11667762826918003
HSI,naive,fz0_0p025,4828,4828,0,-3.0375984668216418,9,0.079894679295987744,0.063164643628994196
HSI,naive,fz0_0p05,4828,4828,0,-3.3156645738869344,9,0.054729097018055756,0.041702260829289614
HSI,naive,fz0_avg,4828,4828,0,-2.9862915095082703,9,0.091109771040089216,0.073209888351910932
HSI,patchtst,crps,4828,4828,0,0.007875973502214988,9,0.00021408732539015258,0.00011818533871493331
HSI,patchtst,log_score,4828,4828,0,-2.8028729517593978,9,0.038462427746297365,0.024185029311189942
HSI,patchtst,pinball_0p01,4828,4828,0,0.0005835600419383495,9,4.756462797515476e-05,4.0073101284977889e-05
HSI,patchtst,pinball_0p025,4828,4828,0,0.0010600697634678764,9,5.756043420199593e-05,4.612834784934601e-05
HSI,patchtst,pinball_0p05,4828,4828,0,0.0016913162891514821,9,7.0018705155877584e-05,5.1854531597486973e-05
HSI,patchtst,pinball_avg,4828,4828,0,0.0011116486981859028,9,5.774965024715469e-05,4.5558437067997652e-05
HSI,patchtst,qlike,4828,4815,13,0.61064502942921473,9,0.047851111337571708,0.030612861752783615
HSI,patchtst,fz0_0p01,4828,4828,0,-2.6151612096850378,9,0.15825696633644068,0.12829417584601649
HSI,patchtst,fz0_0p025,4828,4828,0,-3.0824851454213666,9,0.086457547262376588,0.068918734244968083
HSI,patchtst,fz0_0p05,4828,4828,0,-3.3610984085108089,9,0.057997158090303425,0.045350289888726691
HSI,patchtst,fz0_avg,4828,4828,0,-3.0195815878724046,9,0.10008231348022484,0.08011440490947716
HSI,timesfm,crps,4828,4828,0,0.0077514762516820218,9,0.00020450603759476746,0.00011538074755824138
HSI,timesfm,log_score,4828,4828,0,-2.8980131173744565,9,0.026047865669645346,0.018989032658918024
HSI,timesfm,pinball_0p01,4828,4828,0,0.00050446509000421638,9,3.6984580689362376e-05,3.444332514897145e-05
HSI,timesfm,pinball_0p025,4828,4828,0,0.00097365199943561995,9,4.7493552631028362e-05,4.0890439381968509e-05
HSI,timesfm,pinball_0p05,4828,4828,0,0.0015968110585689492,9,6.0383086444676925e-05,4.7484234892671179e-05
HSI,timesfm,pinball_avg,4828,4828,0,0.001024976049336262,9,4.7460590727724864e-05,4.0328095207697335e-05
HSI,timesfm,qlike,4828,4815,13,0.43507103628315957,9,0.016649472171862766,0.014048826493103989
HSI,timesfm,fz0_0p01,4828,4828,0,-2.9488657549145239,9,0.10288166613051093,0.097032468549899623
HSI,timesfm,fz0_0p025,4828,4828,0,-3.2602617907128741,9,0.059892587927392535,0.053875783261898708
HSI,timesfm,fz0_0p05,4828,4828,0,-3.4788035499093195,9,0.042950470006398504,0.036731607655655536
HSI,timesfm,fz0_avg,4828,4828,0,-3.2293103651789061,9,0.067481337251590404,0.061655403345448889
KOSPI,autoarima,crps,4837,4837,0,0.0066477661371821461,9,0.00022454032118054897,0.00011232495459332101
KOSPI,autoarima,log_score,4837,4837,0,-3.1102228715424296,9,0.027595434747286748,0.0170713090545127
KOSPI,autoarima,pinball_0p01,4837,4837,0,0.00044631947084924618,9,3.2064998008893663e-05,2.7348293523575379e-05
KOSPI,autoarima,pinball_0p025,4837,4837,0,0.00087757048396685015,9,4.4787083517601468e-05,3.4358388965141155e-05
KOSPI,autoarima,pinball_0p05,4837,4837,0,0.0014514939847931865,9,6.1814967857139324e-05,4.2112284984449335e-05
KOSPI,autoarima,pinball_avg,4837,4837,0,0.00092512797986976094,9,4.5339416608895725e-05,3.3928668296098918e-05
KOSPI,autoarima,qlike,4837,4837,0,0.4180598519690481,9,0.017048126490497296,0.014463842496234097
KOSPI,autoarima,fz0_0p01,4837,4837,0,-3.1442458731792304,9,0.095262983068493345,0.086030528503437217
KOSPI,autoarima,fz0_0p025,4837,4837,0,-3.4375933826070266,9,0.05791442970972361,0.049629578946205975
KOSPI,autoarima,fz0_0p05,4837,4837,0,-3.6458176513072162,9,0.043518701351412968,0.034878435262762901
KOSPI,autoarima,fz0_avg,4837,4837,0,-3.4092189690311576,9,0.064318685754222019,0.055932479295803722
KOSPI,autoets,crps,4837,4837,0,0.0066446265398833635,9,0.00022365652563538879,0.00011150458288998386
KOSPI,autoets,log_score,4837,4837,0,-3.1110687065902547,9,0.027487389715902252,0.017090138639000354
KOSPI,autoets,pinball_0p01,4837,4837,0,0.00044048576545003241,9,3.2038743374443152e-05,2.6880315210428566e-05
KOSPI,autoets,pinball_0p025,4837,4837,0,0.00087286247492383352,9,4.4400734359204125e-05,3.3744843210035636e-05
KOSPI,autoets,pinball_0p05,4837,4837,0,0.0014425204290715939,9,6.0160286297148451e-05,4.1418718087892854e-05
KOSPI,autoets,pinball_avg,4837,4837,0,0.00091862288981515322,9,4.4599014928685571e-05,3.3318799189560431e-05
KOSPI,autoets,qlike,4837,4837,0,0.41953541338149775,9,0.017675053512419523,0.014573734849258847
KOSPI,autoets,fz0_0p01,4837,4837,0,-3.1553626643784929,9,0.096462604784053663,0.086190147028750594
KOSPI,autoets,fz0_0p025,4837,4837,0,-3.4382195857794642,9,0.058336734400063643,0.049463814835876876
KOSPI,autoets,fz0_0p05,4837,4837,0,-3.6475173740625113,9,0.043395646637318271,0.034701860120637126
KOSPI,autoets,fz0_avg,4837,4837,0,-3.4136998747401566,9,0.064822771534977008,0.055847057131113924
KOSPI,chronos,crps,4837,4837,0,0.0066481742340172133,9,0.00022477396029760082,0.0001146941872760162
KOSPI,chronos,log_score,4837,4837,0,-3.0999470403460134,9,0.028940654761153289,0.018632467991832605
KOSPI,chronos,pinball_0p01,4837,4837,0,0.00047610362822235068,9,3.7180871179356153e-05,3.1537593110707865e-05
KOSPI,chronos,pinball_0p025,4837,4837,0,0.0009011893576479418,9,4.9810545720142767e-05,3.8879260703295708e-05
KOSPI,chronos,pinball_0p05,4837,4837,0,0.0014757297467915963,9,6.6428554831279534e-05,4.6427928059143038e-05
KOSPI,chronos,pinball_avg,4837,4837,0,0.0009510075775539629,9,5.0344773224556551e-05,3.8351565003287042e-05
KOSPI,chronos,qlike,4837,4837,0,0.42485044658905563,9,0.016561737574516434,0.014666850385166966
KOSPI,chronos,fz0_0p01,4837,4837,0,-3.0422995692680579,9,0.10976063376912824,0.098481274571657007
KOSPI,chronos,fz0_0p025,4837,4837,0,-3.3896942293994941,9,0.064816514270674017,0.055771917595740753
KOSPI,chronos,fz0_0p05,4837,4837,0,-3.6173612039326319,9,0.047657856706479665,0.038523694748688338
KOSPI,chronos,fz0_avg,4837,4837,0,-3.3497850008667283,9,0.072884670164335585,0.063369215169804122
KOSPI,ewma,crps,4837,4837,0,0.006686762863050642,9,0.00022534827815987566,0.00011341056189577564
KOSPI,ewma,log_score,4837,4837,0,-3.0941501397568962,9,0.027149880919037576,0.016659198310297166
KOSPI,ewma,pinball_0p01,4837,4837,0,0.00047287839222510876,9,3.335249642893896e-05,2.7988688621431975e-05
KOSPI,ewma,pinball_0p025,4837,4837,0,0.00092065042008149321,9,4.7148954225994136e-05,3.595321157844604e-05
KOSPI,ewma,pinball_0p05,4837,4837,0,0.0015039375672795546,9,6.4201240592458056e-05,4.410858410799751e-05
KOSPI,ewma,pinball_avg,4837,4837,0,0.000965822126528719,9,4.7441854643813898e-05,3.5419796933757105e-05
KOSPI,ewma,qlike,4837,4837,0,0.42488533766668496,9,0.01514648809803607,0.012770872839874277
KOSPI,ewma,fz0_0p01,4837,4837,0,-3.0527251353991578,9,0.096198778269775895,0.087245261679910119
KOSPI,ewma,fz0_0p025,4837,4837,0,-3.3622517868089297,9,0.05916284948289554,0.051144082318206885
KOSPI,ewma,fz0_0p05,4837,4837,0,-3.5939573053775016,9,0.044484955209431874,0.036095761184455406
KOSPI,ewma,fz0_avg,4837,4837,0,-3.3363114091951966,9,0.06535623194122557,0.0572455732918387
KOSPI,garch11,crps,4837,4837,0,0.006684259339250897,9,0.00022684878749280933,0.00011423747405269102
KOSPI,garch11,log_score,4837,4837,0,-3.0932961450830434,9,0.027787049544270956,0.016772664839576814
KOSPI,garch11,pinball_0p01,4837,4837,0,0.00048224789531486759,9,3.5044335030227314e-05,2.9558840712659991e-05
KOSPI,garch11,pinball_0p025,4837,4837,0,0.00093106704571132963,9,5.0050434439026925e-05,3.7858659970446873e-05
KOSPI,garch11,pinball_0p05,4837,4837,0,0.0015117450307952397,9,6.7566316268844891e-05,4.6071957394998756e-05
KOSPI,garch11,pinball_avg,4837,4837,0,0.00097501999060714561,9,5.012726061890008e-05,3.7226081360795589e-05
KOSPI,garch11,qlike,4837,4837,0,0.42705614887971499,9,0.01766912487206506,0.013724114549636287
KOSPI,garch11,fz0_0p01,4837,4837,0,-3.0539670679108237,9,0.097702365096103166,0.089572211660353854
KOSPI,garch11,fz0_0p025,4837,4837,0,-3.3698234555793167,9,0.060154403442659606,0.051836435543998555
KOSPI,garch11,fz0_0p05,4837,4837,0,-3.5978081395456138,9,0.045382059691849851,0.036319058629692064
KOSPI,garch11,fz0_avg,4837,4837,0,-3.3405328876785849,9,0.06656026868147244,0.05835543638798945
KOSPI,garch11_t,crps,4837,4837,0,0.0066812234794948085,9,0.00022894347641089314,0.00011710028111017546
KOSPI,garch11_t,log_score,4837,4837,0,-3.1166542669117243,9,0.026199347972156214,0.014769822722445385
KOSPI,garch11_t,pinball_0p01,4837,4837,0,0.00045316312653366958,9,3.10245778117192e-05,2.5701551938825041e-05
KOSPI,garch11_t,pinball_0p025,4837,4837,0,0.0009240028204333835,9,4.9630897043140348e-05,3.7392403929802858e-05
KOSPI,garch11_t,pinball_0p05,4837,4837,0,0.0015185811699563174,9,6.9662391447400141e-05,4.8070167949702213e-05
KOSPI,garch11_t,pinball_avg,4837,4837,0,0.00096524903897445664,9,4.910771581147022e-05,3.6097148070094573e-05
KOSPI,garch11_t,qlike,4837,4837,0,0.42794827416617603,9,0.016858585250149979,0.013328424173562161
KOSPI,garch11_t,fz0_0p01,4837,4837,0,-3.2037164943412972,9,0.074806508322027038,0.065553266547536876
KOSPI,garch11_t,fz0_0p025,4837,4837,0,-3.4150606673943162,9,0.053705994250647843,0.04486898818658832
KOSPI,garch11_t,fz0_0p05,4837,4837,0,-3.6086632728127999,9,0.044247166886246289,0.034760227140877287
KOSPI,garch11_t,fz0_avg,4837,4837,0,-3.4091468115161376,9,0.056170889648663853,0.047137415779610933
KOSPI,gjr,crps,4837,4837,0,0.0066471168154368029,9,0.00022379238648470638,0.00011292635875948186
KOSPI,gjr,log_score,4837,4837,0,-3.1065111007241617,9,0.027487669403128526,0.016740664154682609
KOSPI,gjr,pinball_0p01,4837,4837,0,0.00045842231119176967,9,3.308840169489106e-05,2.8575660208365543e-05
KOSPI,gjr,pinball_0p025,4837,4837,0,0.00088443564363258683,9,4.6989959675819925e-05,3.5965420129537387e-05
KOSPI,gjr,pinball_0p05,4837,4837,0,0.0014691709727579845,9,6.4350541290031723e-05,4.383539192775522e-05
KOSPI,gjr,pinball_avg,4837,4837,0,0.00093734297586078039,9,4.7381026385975503e-05,3.5459873756954397e-05
KOSPI,gjr,qlike,4837,4837,0,0.41160126319396972,9,0.015651599574899578,0.013123285987210968
KOSPI,gjr,fz0_0p01,4837,4837,0,-3.1227886978988995,9,0.094369079495896374,0.087436200395140828
KOSPI,gjr,fz0_0p025,4837,4837,0,-3.4344992335560707,9,0.058000296422291174,0.050381902747768749
KOSPI,gjr,fz0_0p05,4837,4837,0,-3.6383902103187209,9,0.04383751841816616,0.035369112730193449
KOSPI,gjr,fz0_avg,4837,4837,0,-3.3985593805912298,9,0.0642956316443382,0.056861044195664928
KOSPI,har,crps,4837,4837,0,0.0066472319270370946,9,0.00022611248728617549,0.0001150339043704632
KOSPI,har,log_score,4837,4837,0,-3.1058924726338573,9,0.028870661020512493,0.01808401884247636
KOSPI,har,pinball_0p01,4837,4837,0,0.0004706195066167849,9,3.7833524342004455e-05,3.1799365929765376e-05
KOSPI,har,pinball_0p025,4837,4837,0,0.00089486812532040038,9,5.0358704673868493e-05,3.9078586810423828e-05
KOSPI,har,pinball_0p05,4837,4837,0,0.0014612114444941086,9,6.6404548052044715e-05,4.6427535030731878e-05
KOSPI,har,pinball_avg,4837,4837,0,0.00094223302547709786,9,5.0768047429730762e-05,3.8527423234199673e-05
KOSPI,har,qlike,4837,4837,0,0.41795234801345132,9,0.016693539622473091,0.014615740313044582
KOSPI,har,fz0_0p01,4837,4837,0,-3.0844759933711905,9,0.10749701068457505,0.095241919041559653
KOSPI,har,fz0_0p025,4837,4837,0,-3.4118833613077895,9,0.063273300184378101,0.053794479741041658
KOSPI,har,fz0_0p05,4837,4837,0,-3.6343392765281783,9,0.046360535136316494,0.037112660409188244
KOSPI,har,fz0_avg,4837,4837,0,-3.3768995437357199,9,0.071211707645700256,0.061182929911291137
KOSPI,lgbm,crps,4837,4837,0,0.0067411167534902165,9,0.00022894890880145142,0.00011383091797239046
KOSPI,lgbm,log_score,4837,4837,0,-3.0638270010513478,9,0.032060381657845353,0.019254079030260683
KOSPI,lgbm,pinball_0p01,4837,4837,0,0.00048686094374455861,9,3.9703066494003333e-05,3.1772141522705942e-05
KOSPI,lgbm,pinball_0p025,4837,4837,0,0.00093372674852052254,9,5.2703314469548932e-05,3.816768278892701e-05
KOSPI,lgbm,pinball_0p05,4837,4837,0,0.0015251675848075815,9,6.9503908792157375e-05,4.5289684503191941e-05
KOSPI,lgbm,pinball_avg,4837,4837,0,0.00098191842569088773,9,5.3112903974173886e-05,3.7744107804173984e-05
KOSPI,lgbm,qlike,4837,4837,0,0.5149119188974437,9,0.026777180464324025,0.017846499758751685
KOSPI,lgbm,fz0_0p01,4837,4837,0,-2.9888691739650568,9,0.11889496608505716,0.10274296235738553
KOSPI,lgbm,fz0_0p025,4837,4837,0,-3.3395220878783052,9,0.069155839200626637,0.056677889396004176
KOSPI,lgbm,fz0_0p05,4837,4837,0,-3.5780163821708677,9,0.049986740853058501,0.038392341931704835
KOSPI,lgbm,fz0_avg,4837,4837,0,-3.3021358813380766,9,0.078216756856903033,0.065122128132630311
KOSPI,moirai,crps,4837,4837,0,0.006639346110487253,9,0.00022496690489458185,0.00011503066702293674
KOSPI,moirai,log_score,4837,4837,0,-3.1086753928754094,9,0.028217100500232031,0.017766887992247741
KOSPI,moirai,pinball_0p01,4837,4837,0,0.00046463278360217987,9,3.6258347089566002e-05,3.0667940377993163e-05
KOSPI,moirai,pinball_0p025,4837,4837,0,0.00089282569113092016,9,4.9521410699018945e-05,3.8168669288926795e-05
KOSPI,moirai,pinball_0p05,4837,4837,0,0.001463292693057191,9,6.5820613507160171e-05,4.5964718331414441e-05
KOSPI,moirai,pinball_avg,4837,4837,0,0.0009402503892634302,9,4.9748037874949771e-05,3.7634512455616522e-05
KOSPI,moirai,qlike,4837,4837,0,0.41182674916766804,9,0.01546782420422279,0.013958611018134181
KOSPI,moirai,fz0_0p01,4837,4837,0,-3.0950433752699511,9,0.10300056286865847,0.091979899092276315
KOSPI,moirai,fz0_0p025,4837,4837,0,-3.4130591767766512,9,0.06205511983019997,0.052994956468777527
KOSPI,moirai,fz0_0p05,4837,4837,0,-3.6344745821040974,9,0.045948046181076056,0.037118530871786841
KOSPI,moirai,fz0_avg,4837,4837,0,-3.3808590447168996,9,0.069148197974037567,0.059768323043859796
KOSPI,naive,crps,4837,4837,0,0.0069015362295726428,9,0.0002444434709676902,0.00012493919358559652
KOSPI,naive,log_score,4837,4837,0,-2.942050265076444,9,0.048052843207900577,0.026835723235971644
KOSPI,naive,pinball_0p01,4837,4837,0,0.00066311132421129602,9,7.1595365669651495e-05,5.1100612173011368e-05
KOSPI,naive,pinball_0p025,4837,4837,0,0.0011226228553764723,9,8.5476932364157498e-05,5.7826248642165774e-05
KOSPI,naive,pinball_0p05,4837,4837,0,0.0017056527820042029,9,9.9265453955604816e-05,6.3527502452605635e-05
KOSPI,naive,pinball_avg,4837,4837,0,0.0011637956538639907,9,8.4994924047285947e-05,5.7114274589104732e-05
KOSPI,naive,qlike,4837,4837,0,0.73187504843499906,9,0.052893857274827955,0.029472838568428982
KOSPI,naive,fz0_0p01,4837,4837,0,-2.4738570916608835,9,0.21051952219656631,0.15053000818762549
KOSPI,naive,fz0_0p025,4837,4837,0,-3.0573373614211405,9,0.11483883434782648,0.079464469505432164
KOSPI,naive,fz0_0p05,4837,4837,0,-3.396871019000153,9,0.076120105927599949,0.051332064486382896
KOSPI,naive,fz0_avg,4837,4837,0,-2.9760218240273923,9,0.13316456126108825,0.093158622559819562
KOSPI,patchtst,crps,4837,4837,0,0.006760554818829945,9,0.00023400150563310655,0.00011809558662584581
KOSPI,patchtst,log_score,4837,4837,0,-2.9922951833297913,9,0.048650336861572288,0.030662608799433694
KOSPI,patchtst,pinball_0p01,4837,4837,0,0.00056139281127776238,9,5.0347430895851346e-05,3.82931644308731e-05
KOSPI,patchtst,pinball_0p025,4837,4837,0,0.00099945551059922502,9,6.327389306175259e-05,4.4706018220270929e-05
KOSPI,patchtst,pinball_0p05,4837,4837,0,0.0015695637505460474,9,7.848252702372277e-05,5.1190317709122888e-05
KOSPI,patchtst,pinball_avg,4837,4837,0,0.0010434706908076783,9,6.3286053546232461e-05,4.4177705726934642e-05
KOSPI,patchtst,qlike,4837,4837,0,0.65039558381665441,9,0.061782819333278255,0.035301085671188226
KOSPI,patchtst,fz0_0p01,4837,4837,0,-2.5727065582670732,9,0.19954997501075625,0.15616412928946408
KOSPI,patchtst,fz0_0p025,4837,4837,0,-3.1371819470877336,9,0.10856287325620309,0.081935674283325238
KOSPI,patchtst,fz0_0p05,4837,4837,0,-3.4682494653383054,9,0.072438921862344949,0.052945816269498513
KOSPI,patchtst,fz0_avg,4837,4837,0,-3.0593793235643703,9,0.12593287047248375,0.096253996235541345
KOSPI,timesfm,crps,4837,4837,0,0.0066536989588158423,9,0.00022584462201546209,0.00011545278456091441
KOSPI,timesfm,log_score,4837,4837,0,-3.1002164684656677,9,0.028882753377527607,0.018399703477380291
KOSPI,timesfm,pinball_0p01,4837,4837,0,0.0004808217689799434,9,3.8665000665209238e-05,3.2518354947176085e-05
KOSPI,timesfm,pinball_0p025,4837,4837,0,0.00090565777149019143,9,5.1789911754659234e-05,3.996004614020049e-05
KOSPI,timesfm,pinball_0p05,4837,4837,0,0.0014799829643261353,9,6.8181675008447022e-05,4.7474351920944988e-05
KOSPI,timesfm,pinball_avg,4837,4837,0,0.00095548750159875676,9,5.2130597023192572e-05,3.9403851891899601e-05
KOSPI,timesfm,qlike,4837,4837,0,0.42838049867960587,9,0.016182531611774707,0.014426450748276566
KOSPI,timesfm,fz0_0p01,4837,4837,0,-3.0466644754353545,9,0.10966864788625467,0.097871418073914446
KOSPI,timesfm,fz0_0p025,4837,4837,0,-3.3934471509202186,9,0.064782827944452268,0.055275485881747369
KOSPI,timesfm,fz0_0p05,4837,4837,0,-3.6192320139526277,9,0.047511420179321882,0.038102332992564499
